date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,weather,outages,price_changes
2023-02-08,East US,Storage,59,511,279,100.87,0.97,0,2,2,2023,1,0,95,1604,0.6210526315789474,0.3185785536159601,86.0,96.0,87.0,79.85714285714286,96.0,59.0,78.3,96.0,50.0,1153.7142857142858,1750.0,511.0,1290.2,1985.0,510.0,31.88818535014192,0,-0.367
2023-02-08,East US,Container,73,838,463,100.87,0.97,0,2,2,2023,1,0,115,1570,0.6347826086956522,0.5337579617834395,59.0,71.0,86.0,78.0,96.0,59.0,78.26666666666667,96.0,50.0,1034.0,1750.0,511.0,1265.9666666666667,1985.0,510.0,29.126724140656393,0,-0.405
2023-02-09,East US,VM,57,1326,414,100.92,0.8,0,3,2,2023,1,0,103,2321,0.5533980582524272,0.5713054717794054,73.0,86.0,72.0,75.85714285714286,96.0,57.0,77.63333333333334,96.0,50.0,1103.2857142857142,1750.0,511.0,1279.5333333333333,1985.0,510.0,36.616382277289794,1,0.1
2023-02-09,East US,Storage,78,1093,422,100.92,0.8,0,3,2,2023,1,0,108,2288,0.7222222222222222,0.4777097902097902,57.0,59.0,89.0,74.28571428571429,96.0,57.0,77.33333333333333,96.0,50.0,1009.4285714285714,1567.0,511.0,1250.5,1985.0,510.0,24.16644775485848,0,0.574
2023-02-09,East US,Container,79,871,302,100.92,0.8,0,3,2,2023,1,0,111,1913,0.7117117117117117,0.4553058024046001,78.0,73.0,96.0,71.85714285714286,86.0,57.0,77.1,96.0,50.0,967.7142857142857,1567.0,511.0,1215.0666666666666,1985.0,510.0,13.58782737814905,1,-0.508
2023-02-10,East US,VM,91,1045,450,97.8,1.04,0,4,2,2023,1,0,119,2243,0.7647058823529411,0.4658938921087829,79.0,57.0,71.0,74.71428571428571,91.0,57.0,77.06666666666666,96.0,50.0,1035.857142857143,1567.0,511.0,1189.7,1985.0,510.0,31.39734361668985,0,0.031
2023-02-10,East US,Storage,62,1664,473,97.8,1.04,0,4,2,2023,1,0,97,2174,0.6391752577319587,0.765409383624655,91.0,78.0,86.0,71.28571428571429,91.0,57.0,76.83333333333333,96.0,50.0,1049.7142857142858,1664.0,511.0,1228.1666666666667,1985.0,511.0,32.82355145850693,0,0.214
2023-02-10,East US,Container,81,1562,228,97.8,1.04,0,4,2,2023,1,0,111,1505,0.7297297297297297,1.037873754152824,62.0,79.0,59.0,74.42857142857143,91.0,57.0,77.56666666666666,96.0,50.0,1199.857142857143,1664.0,838.0,1234.5333333333333,1985.0,511.0,26.83831592708489,0,0.347
2023-02-11,East US,VM,88,1963,210,114.78,0.95,1,5,2,2023,1,1,117,1520,0.7521367521367521,1.2914473684210526,81.0,91.0,73.0,76.57142857142857,91.0,57.0,77.9,96.0,50.0,1360.5714285714287,1963.0,871.0,1233.8,1963.0,511.0,33.12901539863683,0,0.088
2023-02-11,East US,Storage,62,725,352,114.78,0.95,1,5,2,2023,1,1,80,1727,0.775,0.4198031268094962,88.0,62.0,57.0,77.28571428571429,91.0,62.0,76.96666666666667,96.0,50.0,1274.7142857142858,1963.0,725.0,1215.3666666666666,1963.0,511.0,24.81386789093172,0,-0.184
2023-02-11,East US,Container,56,1063,459,114.78,0.95,1,5,2,2023,1,1,116,2010,0.4827586206896552,0.5288557213930348,62.0,81.0,78.0,74.14285714285714,91.0,56.0,75.66666666666667,96.0,50.0,1270.4285714285713,1963.0,725.0,1186.5333333333333,1963.0,511.0,25.681984881459822,0,-0.414
2023-02-12,East US,VM,73,502,359,91.92,0.95,1,6,2,2023,1,1,105,1529,0.6952380952380952,0.32831916285153695,56.0,88.0,79.0,73.28571428571429,91.0,56.0,75.5,96.0,50.0,1217.7142857142858,1963.0,502.0,1184.5333333333333,1963.0,502.0,22.826230550756488,1,0.043
2023-02-12,East US,Storage,84,1280,319,91.92,0.95,1,6,2,2023,1,1,88,1711,0.9545454545454546,0.7481005260081823,73.0,62.0,91.0,72.28571428571429,88.0,56.0,75.8,96.0,50.0,1251.2857142857142,1963.0,502.0,1205.3666666666666,1963.0,502.0,10.762573802322855,0,-0.536
2023-02-12,East US,Container,96,1612,267,91.92,0.95,1,6,2,2023,1,1,89,2088,1.0786516853932584,0.7720306513409961,84.0,56.0,62.0,77.14285714285714,96.0,56.0,77.13333333333334,96.0,50.0,1243.857142857143,1963.0,502.0,1214.1666666666667,1963.0,502.0,13.236742809799134,0,-1.461
2023-02-13,East US,VM,97,1472,483,109.15,1.03,0,0,2,2023,1,0,88,2230,1.1022727272727273,0.6600896860986547,96.0,73.0,81.0,79.42857142857143,97.0,56.0,77.8,97.0,50.0,1231.0,1963.0,502.0,1208.7,1963.0,502.0,10.942875570602027,0,0.218
2023-02-13,East US,Storage,54,1472,280,109.15,1.03,0,0,2,2023,1,0,109,2365,0.4954128440366973,0.6224101479915434,97.0,84.0,88.0,74.57142857142857,97.0,54.0,76.96666666666667,97.0,50.0,1160.857142857143,1612.0,502.0,1209.5666666666666,1963.0,502.0,29.092312337913413,0,0.452
2023-02-13,East US,Container,99,1563,423,109.15,1.03,0,0,2,2023,1,0,82,2070,1.2073170731707317,0.755072463768116,54.0,96.0,62.0,79.85714285714286,99.0,54.0,78.6,99.0,54.0,1280.5714285714287,1612.0,502.0,1202.1,1963.0,502.0,19.4306794322898,0,-1.181
2023-02-14,East US,VM,94,1325,448,94.7,1.05,0,1,2,2023,1,0,82,2014,1.146341463414634,0.6578947368421053,99.0,97.0,56.0,85.28571428571429,99.0,54.0,79.63333333333334,99.0,54.0,1318.0,1612.0,502.0,1185.9,1963.0,502.0,25.257120734941083,0,-0.505
2023-02-14,East US,Storage,80,1034,359,94.7,1.05,0,1,2,2023,1,0,94,1579,0.851063829787234,0.6548448385053831,94.0,54.0,73.0,86.28571428571429,99.0,54.0,79.13333333333334,99.0,54.0,1394.0,1612.0,1034.0,1187.3666666666666,1963.0,502.0,37.22699421778279,0,0.31
2023-02-14,East US,Container,92,1960,357,94.7,1.05,0,1,2,2023,1,0,104,2022,0.8846153846153846,0.9693372898120672,80.0,99.0,84.0,87.42857142857143,99.0,54.0,79.86666666666666,99.0,54.0,1491.142857142857,1960.0,1034.0,1205.7333333333333,1963.0,502.0,17.47876687446625,0,1.029
2023-02-15,East US,VM,78,777,395,100.97,1.1,0,2,2,2023,1,0,84,1722,0.9285714285714286,0.45121951219512196,92.0,94.0,96.0,84.85714285714286,99.0,54.0,79.36666666666666,99.0,54.0,1371.857142857143,1960.0,777.0,1186.5333333333333,1963.0,502.0,22.31148769106889,0,0.01
2023-02-15,East US,Storage,69,983,441,100.97,1.1,0,2,2,2023,1,0,99,1633,0.696969696969697,0.6019595835884874,78.0,80.0,97.0,80.85714285714286,99.0,54.0,79.46666666666667,99.0,54.0,1302.0,1960.0,777.0,1178.8666666666666,1963.0,502.0,32.66653415629146,0,-0.364
2023-02-15,East US,Container,53,1230,391,100.97,1.1,0,2,2,2023,1,0,104,1735,0.5096153846153846,0.7089337175792507,69.0,92.0,54.0,80.71428571428571,99.0,53.0,78.06666666666666,99.0,53.0,1267.4285714285713,1960.0,777.0,1198.9666666666667,1963.0,502.0,16.863944964748676,0,-0.091
2023-02-16,East US,VM,78,1015,298,92.98,0.97,0,3,2,2023,1,0,109,2344,0.7155963302752294,0.43302047781569963,53.0,78.0,99.0,77.71428571428571,94.0,53.0,77.76666666666667,99.0,53.0,1189.142857142857,1960.0,777.0,1215.0333333333333,1963.0,502.0,12.309397294863789,0,0.687
2023-02-16,East US,Storage,62,538,470,92.98,0.97,0,3,2,2023,1,0,84,1989,0.7380952380952381,0.2704876822523881,78.0,69.0,94.0,73.14285714285714,92.0,53.0,76.96666666666667,99.0,53.0,1076.7142857142858,1960.0,538.0,1177.1,1963.0,502.0,18.69254358741304,1,-0.323
2023-02-16,East US,Container,78,656,274,92.98,0.97,0,3,2,2023,1,0,94,1798,0.8297872340425532,0.36484983314794217,62.0,53.0,80.0,72.85714285714286,92.0,53.0,77.16666666666667,99.0,53.0,1022.7142857142857,1960.0,538.0,1170.9333333333334,1963.0,502.0,14.836638617620132,0,-0.4
2023-02-17,East US,VM,76,1583,344,96.08,0.85,0,4,2,2023,1,0,106,2421,0.7169811320754716,0.6538620404791409,78.0,78.0,92.0,70.57142857142857,78.0,53.0,76.73333333333333,99.0,53.0,968.8571428571429,1583.0,538.0,1165.3666666666666,1963.0,502.0,37.890929570277194,0,-0.241
2023-02-17,East US,Storage,78,1832,207,96.08,0.85,0,4,2,2023,1,0,83,2243,0.9397590361445783,0.8167632634864022,76.0,62.0,78.0,70.57142857142857,78.0,53.0,76.13333333333334,99.0,53.0,1119.5714285714287,1832.0,538.0,1187.6666666666667,1963.0,502.0,34.24361138693251,0,-0.477
2023-02-17,East US,Container,64,1550,373,96.08,0.85,0,4,2,2023,1,0,100,2457,0.64,0.6308506308506309,78.0,78.0,69.0,69.85714285714286,78.0,53.0,75.9,99.0,53.0,1200.5714285714287,1832.0,538.0,1220.4,1963.0,502.0,29.002112695312704,0,0.061
2023-02-18,East US,VM,67,1843,294,102.96,1.03,1,5,2,2023,1,1,116,2111,0.5775862068965517,0.8730459497868309,64.0,76.0,53.0,71.85714285714286,78.0,62.0,75.26666666666667,99.0,53.0,1288.142857142857,1843.0,538.0,1229.6,1963.0,502.0,36.143817705631534,1,0.812
2023-02-18,East US,Storage,87,510,416,102.96,1.03,1,5,2,2023,1,1,96,1975,0.90625,0.2582278481012658,67.0,78.0,78.0,73.14285714285714,87.0,62.0,76.2,99.0,53.0,1216.0,1843.0,510.0,1229.5666666666666,1963.0,502.0,34.110162306973436,0,0.162
2023-02-18,East US,Container,82,601,466,102.96,1.03,1,5,2,2023,1,1,105,1997,0.780952380952381,0.30095142714071105,87.0,64.0,62.0,76.0,87.0,64.0,76.5,99.0,53.0,1225.0,1843.0,510.0,1221.6666666666667,1963.0,502.0,15.597101766581076,0,-0.126
2023-02-19,East US,VM,95,621,342,100.05,0.98,1,6,2,2023,1,1,81,2205,1.1728395061728396,0.2816326530612245,82.0,67.0,78.0,78.42857142857143,95.0,64.0,77.76666666666667,99.0,53.0,1220.0,1843.0,510.0,1198.1666666666667,1963.0,502.0,36.77676995469933,0,-0.146
2023-02-19,East US,Storage,83,605,322,100.05,0.98,1,6,2,2023,1,1,118,1756,0.7033898305084746,0.3445330296127563,95.0,87.0,76.0,79.42857142857143,95.0,64.0,77.93333333333334,99.0,53.0,1080.2857142857142,1843.0,510.0,1181.9,1963.0,502.0,26.18026725746952,0,-0.782
2023-02-19,East US,Container,55,508,461,100.05,0.98,1,6,2,2023,1,1,95,2052,0.5789473684210527,0.2475633528265107,83.0,82.0,78.0,76.14285714285714,95.0,55.0,77.13333333333334,99.0,53.0,891.1428571428571,1843.0,508.0,1169.8,1963.0,502.0,34.22320465492187,1,0.442
2023-02-20,East US,VM,72,1408,224,85.85,0.96,0,0,2,2023,1,0,114,2271,0.631578947368421,0.6199911933069132,55.0,95.0,64.0,77.28571428571429,95.0,55.0,76.5,99.0,53.0,870.8571428571429,1843.0,508.0,1181.9,1963.0,502.0,36.8827389977048,0,-0.039
2023-02-20,East US,Storage,94,1766,321,85.85,0.96,0,0,2,2023,1,0,117,1962,0.8034188034188035,0.9001019367991845,72.0,83.0,67.0,81.14285714285714,95.0,55.0,77.56666666666666,99.0,53.0,859.8571428571429,1766.0,508.0,1185.3,1963.0,502.0,19.540104249155917,0,-0.09
2023-02-20,East US,Container,68,1249,372,85.85,0.96,0,0,2,2023,1,0,119,2253,0.5714285714285714,0.5543719485130937,94.0,55.0,87.0,78.42857142857143,95.0,55.0,77.13333333333334,99.0,53.0,965.4285714285714,1766.0,508.0,1174.8666666666666,1963.0,502.0,13.301557735830302,0,1.597
2023-02-21,East US,VM,77,1887,219,96.57,0.92,0,1,2,2023,1,0,92,2393,0.8369565217391305,0.788549937317175,68.0,72.0,82.0,77.71428571428571,95.0,55.0,76.76666666666667,99.0,53.0,1149.142857142857,1887.0,508.0,1172.3333333333333,1960.0,502.0,16.83805487625825,1,0.149
2023-02-21,East US,Storage,73,1446,295,96.57,0.92,0,1,2,2023,1,0,97,1778,0.7525773195876289,0.813273340832396,77.0,94.0,95.0,74.57142857142857,94.0,55.0,77.13333333333334,99.0,53.0,1267.0,1887.0,508.0,1196.3666666666666,1960.0,502.0,22.813233658787688,0,-0.376
2023-02-21,East US,Container,90,919,449,96.57,0.92,0,1,2,2023,1,0,92,2052,0.9782608695652174,0.44785575048732945,73.0,68.0,83.0,75.57142857142857,94.0,55.0,78.26666666666667,99.0,53.0,1311.857142857143,1887.0,508.0,1191.5666666666666,1960.0,502.0,34.54044297767479,1,-0.213
2023-02-22,East US,VM,96,513,430,98.39,1.04,0,2,2,2023,1,0,111,2074,0.8648648648648649,0.24734811957569913,90.0,77.0,55.0,81.42857142857143,96.0,68.0,79.03333333333333,99.0,53.0,1312.5714285714287,1887.0,513.0,1191.9333333333334,1960.0,508.0,35.82191749769031,0,0.574
2023-02-22,East US,Storage,74,1607,329,98.39,1.04,0,2,2,2023,1,0,103,1726,0.7184466019417476,0.9310544611819235,96.0,73.0,72.0,81.71428571428571,96.0,68.0,78.7,99.0,53.0,1341.0,1887.0,513.0,1202.8333333333333,1960.0,508.0,10.208563915935722,0,0.057
2023-02-22,East US,Container,88,1337,344,98.39,1.04,0,2,2,2023,1,0,111,2317,0.7927927927927928,0.5770392749244713,74.0,90.0,94.0,80.85714285714286,96.0,68.0,78.43333333333334,99.0,53.0,1279.7142857142858,1887.0,513.0,1193.6666666666667,1960.0,508.0,25.32241907732697,0,-0.719
2023-02-23,East US,VM,69,1807,320,118.86,1.02,0,3,2,2023,1,0,110,1747,0.6272727272727273,1.0343445907269606,88.0,96.0,68.0,81.0,96.0,69.0,77.5,99.0,53.0,1359.4285714285713,1887.0,513.0,1204.8333333333333,1960.0,508.0,22.52233009446337,0,0.46
2023-02-23,East US,Storage,92,1186,403,118.86,1.02,0,3,2,2023,1,0,109,2473,0.8440366972477065,0.4795794581479984,69.0,74.0,77.0,83.14285714285714,96.0,69.0,78.76666666666667,99.0,53.0,1259.2857142857142,1807.0,513.0,1195.3,1960.0,508.0,16.663234314121908,0,-0.334
2023-02-23,East US,Container,86,804,319,118.86,1.02,0,3,2,2023,1,0,93,2476,0.9247311827956989,0.3247172859450727,92.0,88.0,73.0,85.0,96.0,69.0,78.33333333333333,96.0,53.0,1167.5714285714287,1807.0,513.0,1170.0,1960.0,508.0,13.595961020010485,0,0.937
2023-02-24,East US,VM,99,1739,450,102.58,0.99,0,4,2,2023,1,0,116,2365,0.853448275862069,0.735306553911205,86.0,69.0,90.0,86.28571428571429,99.0,69.0,78.5,99.0,53.0,1284.7142857142858,1807.0,513.0,1183.8,1960.0,508.0,20.12845514210884,0,0.54
2023-02-24,East US,Storage,92,625,416,102.58,0.99,0,4,2,2023,1,0,108,1979,0.8518518518518519,0.3158160687215765,99.0,92.0,96.0,85.71428571428571,99.0,69.0,78.9,99.0,53.0,1300.7142857142858,1807.0,625.0,1170.1666666666667,1960.0,508.0,38.287291117375574,0,-0.224
2023-02-24,East US,Container,99,1708,238,102.58,0.99,0,4,2,2023,1,0,106,2219,0.9339622641509434,0.7697160883280757,92.0,86.0,74.0,89.28571428571429,99.0,69.0,79.13333333333334,99.0,53.0,1315.142857142857,1807.0,625.0,1161.7666666666667,1887.0,508.0,19.696087960622656,0,0.641
2023-02-25,East US,VM,67,1668,225,80.81,1.0,1,5,2,2023,1,1,96,2463,0.6979166666666666,0.6772228989037758,99.0,99.0,88.0,86.28571428571429,99.0,67.0,78.76666666666667,99.0,53.0,1362.4285714285713,1807.0,625.0,1191.4666666666667,1887.0,508.0,25.563718652300985,0,0.034
2023-02-25,East US,Storage,57,802,431,80.81,1.0,1,5,2,2023,1,1,83,2327,0.6867469879518072,0.34464976364417704,67.0,92.0,69.0,84.57142857142857,99.0,57.0,78.36666666666666,99.0,53.0,1218.857142857143,1739.0,625.0,1185.4333333333334,1887.0,508.0,31.090568766855334,1,0.426
2023-02-25,East US,Container,98,1087,488,80.81,1.0,1,5,2,2023,1,1,108,2385,0.9074074074074074,0.45576519916142555,57.0,99.0,92.0,85.42857142857143,99.0,57.0,79.86666666666666,99.0,55.0,1204.7142857142858,1739.0,625.0,1180.6666666666667,1887.0,508.0,20.90888807137882,0,0.242
2023-02-26,East US,VM,62,1500,478,100.6,1.25,1,6,2,2023,1,1,112,1537,0.5535714285714286,0.9759271307742355,98.0,67.0,86.0,82.0,99.0,57.0,79.33333333333333,99.0,55.0,1304.142857142857,1739.0,625.0,1196.8333333333333,1887.0,508.0,39.15346248162882,1,-0.423
2023-02-26,East US,Storage,68,1888,328,100.6,1.25,1,6,2,2023,1,1,97,2308,0.7010309278350515,0.8180242634315424,62.0,57.0,99.0,77.57142857142857,99.0,57.0,79.53333333333333,99.0,55.0,1325.4285714285713,1888.0,625.0,1241.8333333333333,1888.0,508.0,38.87341884826334,1,-0.322
2023-02-26,East US,Container,73,1321,288,100.6,1.25,1,6,2,2023,1,1,110,2455,0.6636363636363637,0.5380855397148676,68.0,98.0,92.0,74.85714285714286,99.0,57.0,79.36666666666666,99.0,55.0,1424.857142857143,1888.0,802.0,1264.0,1888.0,508.0,17.553468874760924,0,0.515
2023-02-27,East US,VM,61,1656,492,98.08,1.03,0,0,2,2023,1,0,118,2352,0.5169491525423728,0.7040816326530612,73.0,62.0,99.0,69.42857142857143,98.0,57.0,78.86666666666666,99.0,55.0,1417.4285714285713,1888.0,802.0,1266.4333333333334,1888.0,508.0,24.91745517677156,0,-0.167
2023-02-27,East US,Storage,64,1823,427,98.08,1.03,0,0,2,2023,1,0,89,2220,0.7191011235955056,0.8211711711711712,61.0,68.0,67.0,69.0,98.0,57.0,78.4,99.0,55.0,1439.5714285714287,1888.0,802.0,1266.1333333333334,1888.0,508.0,19.026349294503092,0,-0.202
2023-02-27,East US,Container,64,542,220,98.08,1.03,0,0,2,2023,1,0,105,2372,0.6095238095238096,0.22849915682967958,64.0,73.0,57.0,70.0,98.0,61.0,78.4,99.0,55.0,1402.4285714285713,1888.0,542.0,1232.5333333333333,1888.0,508.0,18.545214831324028,0,-0.478
2023-02-28,East US,VM,51,1088,331,99.65,0.88,0,1,2,2023,1,0,87,1821,0.5862068965517241,0.5974739154310819,64.0,61.0,98.0,63.285714285714285,73.0,51.0,77.86666666666666,99.0,51.0,1402.5714285714287,1888.0,542.0,1207.3666666666666,1888.0,508.0,11.106608420635984,0,0.212
2023-02-28,East US,Storage,75,1868,462,99.65,0.88,0,1,2,2023,1,0,107,2270,0.7009345794392523,0.8229074889867841,51.0,64.0,62.0,65.14285714285714,75.0,51.0,77.46666666666667,99.0,51.0,1455.142857142857,1888.0,542.0,1252.6333333333334,1888.0,508.0,28.286930019396905,0,1.031
2023-02-28,East US,Container,80,1631,273,99.65,0.88,0,1,2,2023,1,0,88,2101,0.9090909090909091,0.7762970014278915,75.0,64.0,68.0,66.85714285714286,80.0,51.0,77.4,99.0,51.0,1418.4285714285713,1868.0,542.0,1286.9666666666667,1888.0,508.0,25.080370696865845,0,-0.534
2023-03-01,East US,VM,91,1083,351,111.43,1.08,0,2,3,2023,1,0,98,1577,0.9285714285714286,0.6867469879518072,80.0,51.0,73.0,69.42857142857143,91.0,51.0,77.26666666666667,99.0,51.0,1384.4285714285713,1868.0,542.0,1302.3666666666666,1888.0,508.0,11.54436253749968,0,0.012
2023-03-01,East US,Storage,65,1572,353,111.43,1.08,0,2,3,2023,1,0,96,2137,0.6770833333333334,0.7356106691623772,91.0,75.0,61.0,70.0,91.0,51.0,76.66666666666667,99.0,51.0,1372.4285714285713,1868.0,542.0,1334.6,1888.0,508.0,18.359393927098346,0,0.706
2023-03-01,East US,Container,76,1816,267,111.43,1.08,0,2,3,2023,1,0,94,1905,0.8085106382978723,0.9532808398950131,65.0,80.0,64.0,71.71428571428571,91.0,51.0,77.36666666666666,99.0,51.0,1371.4285714285713,1868.0,542.0,1378.2,1888.0,513.0,37.24797657899961,0,-0.04
2023-03-02,East US,VM,60,1149,277,107.91,0.91,0,3,3,2023,1,0,99,1541,0.6060606060606061,0.745619727449708,76.0,91.0,64.0,71.14285714285714,91.0,51.0,76.96666666666667,99.0,51.0,1458.142857142857,1868.0,1083.0,1369.5666666666666,1888.0,513.0,17.186856720009175,0,0.226
2023-03-02,East US,Storage,62,1008,453,107.91,0.91,0,3,3,2023,1,0,118,2385,0.5254237288135594,0.4226415094339623,60.0,65.0,51.0,72.71428571428571,91.0,60.0,75.9,99.0,51.0,1446.7142857142858,1868.0,1008.0,1344.3,1888.0,513.0,14.346846162736693,0,-0.531
2023-03-02,East US,Container,74,1269,490,107.91,0.91,0,3,3,2023,1,0,100,1532,0.74,0.8283289817232375,62.0,76.0,75.0,72.57142857142857,91.0,60.0,76.1,99.0,51.0,1361.142857142857,1816.0,1008.0,1344.9666666666667,1888.0,513.0,24.68358280832689,0,0.214
2023-03-03,East US,VM,54,927,226,114.03,0.86,0,4,3,2023,1,0,101,2266,0.5346534653465347,0.4090909090909091,74.0,60.0,80.0,68.85714285714286,91.0,54.0,75.33333333333333,99.0,51.0,1260.5714285714287,1816.0,927.0,1312.9666666666667,1888.0,513.0,39.56951362331802,0,-0.094
2023-03-03,East US,Storage,81,648,463,114.03,0.86,0,4,3,2023,1,0,109,2020,0.7431192660550459,0.3207920792079208,54.0,62.0,91.0,67.42857142857143,81.0,54.0,75.6,99.0,51.0,1198.4285714285713,1816.0,648.0,1286.3666666666666,1888.0,513.0,17.261658145345013,0,0.493
2023-03-03,East US,Container,87,566,499,114.03,0.86,0,4,3,2023,1,0,96,1661,0.90625,0.3407585791691752,81.0,74.0,65.0,70.57142857142857,87.0,54.0,75.5,99.0,51.0,1054.7142857142858,1816.0,566.0,1274.6,1888.0,513.0,30.164066422176358,0,0.594
2023-03-04,East US,VM,65,1479,202,105.87,1.22,1,5,3,2023,1,1,99,1723,0.6565656565656566,0.8583865351131746,87.0,54.0,76.0,69.0,87.0,54.0,74.46666666666667,99.0,51.0,1006.5714285714286,1479.0,566.0,1306.8,1888.0,542.0,32.84858845986153,1,1.295
2023-03-04,East US,Storage,65,736,478,105.87,1.22,1,5,3,2023,1,1,81,2167,0.8024691358024691,0.339640055376096,65.0,81.0,60.0,69.71428571428571,87.0,54.0,74.16666666666667,99.0,51.0,947.5714285714286,1479.0,566.0,1277.7666666666667,1888.0,542.0,17.12912631977199,0,0.29
2023-03-04,East US,Container,77,1126,303,105.87,1.22,1,5,3,2023,1,1,114,1993,0.6754385964912281,0.564977420973407,65.0,87.0,62.0,71.85714285714286,87.0,54.0,73.8,99.0,51.0,964.4285714285714,1479.0,566.0,1270.7333333333333,1888.0,542.0,31.846490458355788,0,0.163
2023-03-05,East US,VM,72,1719,461,90.09,0.94,1,6,3,2023,1,1,82,1752,0.8780487804878049,0.9811643835616438,77.0,65.0,74.0,71.57142857142857,87.0,54.0,73.9,99.0,51.0,1028.7142857142858,1719.0,566.0,1267.8,1888.0,542.0,21.033493981577596,0,0.097
2023-03-05,East US,Storage,84,905,342,90.09,0.94,1,6,3,2023,1,1,97,1971,0.865979381443299,0.4591577879249112,72.0,65.0,54.0,75.85714285714286,87.0,65.0,73.63333333333334,99.0,51.0,1025.5714285714287,1719.0,566.0,1258.4333333333334,1888.0,542.0,28.969174917807383,0,-0.177
2023-03-05,East US,Container,71,1839,300,90.09,0.94,1,6,3,2023,1,1,107,1858,0.6635514018691588,0.9897739504843919,84.0,77.0,81.0,74.42857142857143,87.0,65.0,73.13333333333334,99.0,51.0,1195.7142857142858,1839.0,566.0,1292.9333333333334,1888.0,542.0,29.00589132282684,0,0.169
2023-03-06,East US,VM,69,765,224,101.0,0.95,0,0,3,2023,1,0,97,2389,0.711340206185567,0.32021766429468396,71.0,72.0,87.0,71.85714285714286,84.0,65.0,72.13333333333334,99.0,51.0,1224.142857142857,1839.0,736.0,1260.4666666666667,1888.0,542.0,26.073240522242756,0,-0.148
2023-03-06,East US,Storage,51,1292,452,101.0,0.95,0,0,3,2023,1,0,82,1545,0.6219512195121951,0.8362459546925566,69.0,84.0,65.0,69.85714285714286,84.0,51.0,70.76666666666667,99.0,51.0,1197.4285714285713,1839.0,736.0,1282.7,1888.0,542.0,12.70869310163225,0,0.084
2023-03-06,East US,Container,82,663,294,101.0,0.95,0,0,3,2023,1,0,109,2141,0.7522935779816514,0.3096683792620271,51.0,71.0,65.0,72.28571428571429,84.0,51.0,70.2,98.0,51.0,1187.0,1839.0,663.0,1247.8666666666666,1888.0,542.0,35.05907486767714,0,0.659
2023-03-07,East US,VM,51,1583,350,84.49,1.01,0,1,3,2023,1,0,112,1608,0.45535714285714285,0.9844527363184079,82.0,69.0,77.0,68.57142857142857,84.0,51.0,69.66666666666667,98.0,51.0,1252.2857142857142,1839.0,663.0,1245.0333333333333,1888.0,542.0,19.623401949152075,0,-0.503
2023-03-07,East US,Storage,68,786,204,84.49,1.01,0,1,3,2023,1,0,115,2283,0.591304347826087,0.3442838370565046,51.0,51.0,72.0,68.0,84.0,51.0,70.03333333333333,98.0,51.0,1119.0,1839.0,663.0,1244.5,1888.0,542.0,15.595555311995627,0,0.57
2023-03-07,East US,Container,68,1277,329,84.49,1.01,0,1,3,2023,1,0,93,2206,0.7311827956989247,0.5788757932910245,68.0,82.0,84.0,65.71428571428571,82.0,51.0,69.03333333333333,91.0,51.0,1172.142857142857,1839.0,663.0,1250.8333333333333,1888.0,542.0,11.223254246642917,0,0.659
2023-03-08,East US,VM,85,623,430,89.38,1.05,0,2,3,2023,1,0,99,2080,0.8585858585858586,0.29951923076923076,68.0,51.0,71.0,67.71428571428571,85.0,51.0,69.8,91.0,51.0,998.4285714285714,1583.0,623.0,1221.6,1888.0,542.0,27.726788295647253,0,-0.059
2023-03-08,East US,Storage,99,1586,315,89.38,1.05,0,2,3,2023,1,0,116,2450,0.853448275862069,0.6473469387755102,85.0,68.0,69.0,72.0,99.0,51.0,70.83333333333333,99.0,51.0,1115.7142857142858,1586.0,623.0,1211.5333333333333,1868.0,542.0,30.326930855268472,0,-1.061
